Timestamp,Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version
10-12-2024 19:41,D4686,Parking Sensor,18-08-2021,L0568,Seattle,Capitol Hill,45.393778,-88.45926,951,137,79 dB,34.78,3105,10.8,68,Inactive,16-11-2023,39,6,222,94.45,40,72,SmartIoT,v1.1
10-12-2024 19:37,D4687,Public WiFi,04-11-2024,L0614,Los Angeles,Downtown,9.857676,172.963626,951,137,66 dB,49.51,3105,20.9,52,Active,16-11-2023,44,3,482,91.33,19,72,UrbanTech,v2.1
10-12-2024 19:51,D4688,Public WiFi,10-05-2023,L0310,San Francisco,Mission District,75.507523,83.082318,951,137,60 dB,41.35,3105,-5.5,50,Active,16-11-2023,50,3,75,94.33,19,72,GreenTech,v2.0
10-12-2024 20:03,D4689,Public WiFi,02-04-2023,L0770,Los Angeles,Hollywood,29.257984,4.415858,951,137,94 dB,25.65,3105,-2.4,71,Under Maintenance,03-02-2024,16,6,44,93.43,19,72,DeviceCorp,v1.2
10-12-2024 19:44,D4690,Pollution Sensor,06-11-2023,L0143,New York,Brooklyn,-2.834819,-154.251074,951,232,75 dB,24.83,3105,13.9,22,Active,16-11-2023,47,5,222,92.59,19,72,DeviceCorp,v2.0
10-12-2024 19:52,D4691,Traffic Light,07-03-2024,L0570,Houston,Midtown,38.292484,-128.094515,118,137,69 dB,45.88,3105,-5.2,41,Inactive,16-11-2023,44,5,222,96.77,19,48,SmartIoT,v2.1
10-12-2024 19:37,D4692,Parking Sensor,11-01-2024,L0792,Seattle,Capitol Hill,-3.720692,-114.798989,951,137,96 dB,7.16,3105,33.4,52,Inactive,16-11-2023,16,1,222,97.82,43,72,DeviceCorp,v1.2
10-12-2024 19:33,D4693,Smart Meter,23-04-2024,L0275,Chicago,Lincoln Park,84.522161,37.884146,951,285,62 dB,22.15,1403,-9.8,70,Active,16-11-2023,9,7,222,97.33,19,72,SmartIoT,v2.0
10-12-2024 19:22,D4694,Public WiFi,27-01-2021,L0693,Seattle,Pioneer Square,39.135944,-88.530731,951,137,62 dB,43.9,3105,22.6,83,Active,16-11-2023,8,5,305,98.36,19,72,GreenTech,v1.0
10-12-2024 19:52,D4695,Smart Meter,03-09-2020,L0995,Seattle,Pioneer Square,-79.571232,-171.432025,951,93,93 dB,38.87,8499,21.5,88,Active,16-11-2023,9,6,222,96.74,19,72,UrbanTech,v2.0
10-12-2024 19:14,D4696,Smart Meter,08-04-2023,L0783,San Francisco,Mission District,-58.556229,-31.932823,951,215,97 dB,28.21,9010,-1.7,81,Inactive,16-11-2023,39,6,222,94.26,19,72,DeviceCorp,v2.0
10-12-2024 19:13,D4697,Pollution Sensor,12-01-2022,L0991,Chicago,Lincoln Park,51.618361,153.996882,951,117,53 dB,36.58,3105,-1.3,68,Under Maintenance,25-07-2024,48,8,222,91.84,19,72,GreenTech,v1.2
10-12-2024 19:20,D4698,Smart Meter,26-09-2023,L0450,Los Angeles,Downtown,-84.392836,-15.480902,951,181,83 dB,44.09,3715,-9.1,81,Active,16-11-2023,43,5,222,90.7,19,72,DeviceCorp,v1.1
10-12-2024 20:10,D4699,Parking Sensor,03-01-2024,L0704,San Francisco,Mission District,23.665824,96.80308,951,137,64 dB,37.29,3105,36.2,39,Inactive,16-11-2023,5,2,222,93.68,26,72,GreenTech,v2.0
10-12-2024 19:50,D4700,Smart Meter,19-04-2024,L0791,Chicago,Lincoln Park,1.719032,87.137176,951,248,80 dB,2.02,4448,-6.6,77,Under Maintenance,09-01-2023,13,10,222,90.24,19,72,GreenTech,v1.0
10-12-2024 20:02,D4701,Public WiFi,27-08-2020,L0961,Miami,South Beach,85.724425,-81.47867,951,137,98 dB,32.46,3105,2.2,54,Active,16-11-2023,22,4,383,90.17,19,72,DeviceCorp,v1.2
10-12-2024 19:39,D4702,Pollution Sensor,28-08-2021,L0048,New York,Manhattan,-7.114798,141.632531,951,8,89 dB,19.08,3105,32.6,71,Active,16-11-2023,21,8,222,97.65,19,72,GreenTech,v2.1
10-12-2024 19:42,D4703,Parking Sensor,15-01-2020,L0030,Miami,Brickell,-1.695039,-119.456663,951,137,51 dB,23.03,3105,-2.6,57,Under Maintenance,16-10-2023,0,8,222,93.9,16,72,UrbanTech,v2.1
10-12-2024 19:38,D4704,Smart Meter,22-12-2021,L0634,Miami,Brickell,-76.048427,144.366314,951,291,56 dB,3.73,6801,38.3,72,Under Maintenance,15-05-2023,18,8,222,96.27,19,72,SmartIoT,v1.1
10-12-2024 19:21,D4705,Traffic Light,08-12-2022,L0284,Houston,Midtown,-27.047996,24.357482,1514,137,78 dB,6.42,3105,35.6,99,Under Maintenance,30-10-2023,1,8,222,96.06,19,1,GreenTech,v1.2
10-12-2024 19:15,D4706,Parking Sensor,01-07-2021,L0459,New York,Manhattan,62.339119,-95.895934,951,137,79 dB,18.23,3105,18.9,72,Active,16-11-2023,50,5,222,96.7,47,72,UrbanTech,v1.2
10-12-2024 19:58,D4707,Public WiFi,03-01-2023,L0892,Miami,South Beach,0.468521,-4.315108,951,137,95 dB,29.71,3105,29.9,78,Under Maintenance,13-07-2024,35,2,487,95.52,19,72,SmartIoT,v1.1
10-12-2024 20:01,D4708,Pollution Sensor,31-08-2021,L0652,Chicago,The Loop,69.15676,-81.918483,951,189,88 dB,44.93,3105,4.6,56,Active,16-11-2023,35,3,222,96.51,19,72,DeviceCorp,v1.0
10-12-2024 19:16,D4709,Smart Meter,28-04-2023,L0004,Miami,South Beach,86.053799,-26.310761,951,21,77 dB,36.76,6493,8.9,80,Inactive,16-11-2023,46,8,222,96.37,19,72,DeviceCorp,v2.0
10-12-2024 19:47,D4710,Public WiFi,08-11-2021,L0846,Chicago,The Loop,-11.901139,34.338365,951,137,99 dB,27.22,3105,10.3,84,Active,16-11-2023,50,5,431,90.31,19,72,DeviceCorp,v2.1
10-12-2024 19:51,D4711,Smart Meter,25-11-2021,L0214,Houston,Downtown,38.805858,-35.632428,951,168,63 dB,29.59,4352,17.9,20,Active,16-11-2023,34,4,222,90.6,19,72,UrbanTech,v2.0
10-12-2024 20:01,D4712,Parking Sensor,18-02-2024,L0642,Seattle,Capitol Hill,75.527184,-57.735885,951,137,69 dB,44.56,3105,7.9,32,Under Maintenance,06-04-2023,36,4,222,91.53,1,72,DeviceCorp,v1.0
10-12-2024 19:44,D4713,Smart Meter,14-05-2021,L0226,Miami,Brickell,75.947227,-71.319165,951,159,67 dB,41.87,8384,-8.8,49,Active,16-11-2023,14,3,222,92.87,19,72,DeviceCorp,v2.0
10-12-2024 20:02,D4714,Smart Meter,01-06-2024,L0601,Los Angeles,Downtown,-89.050858,179.954471,951,176,79 dB,0.91,2616,3.8,80,Active,16-11-2023,30,10,222,93.89,19,72,UrbanTech,v1.2
10-12-2024 19:34,D4715,Smart Meter,25-11-2023,L0215,Miami,South Beach,-29.766763,34.421061,951,112,85 dB,42.7,7335,-0.7,31,Under Maintenance,24-09-2024,42,5,222,98.73,19,72,GreenTech,v1.1
10-12-2024 20:04,D4716,Parking Sensor,22-04-2020,L0114,Seattle,Capitol Hill,-75.378686,119.011702,951,137,79 dB,18.12,3105,30.5,94,Under Maintenance,06-09-2023,19,9,222,94.69,37,72,DeviceCorp,v1.2
10-12-2024 19:38,D4717,Public WiFi,04-10-2020,L0657,San Francisco,Mission District,-68.665268,-11.239097,951,137,84 dB,15.26,3105,25.3,24,Active,16-11-2023,29,4,286,99.43,19,72,UrbanTech,v2.0
10-12-2024 19:26,D4718,Parking Sensor,19-09-2020,L0340,Miami,South Beach,-66.594174,54.481911,951,137,79 dB,10.06,3105,-2.9,53,Inactive,16-11-2023,32,8,222,94.65,17,72,UrbanTech,v1.1
10-12-2024 19:46,D4719,Public WiFi,28-11-2024,L0077,Seattle,Pioneer Square,33.061536,156.157624,951,137,98 dB,12.62,3105,32.3,25,Active,16-11-2023,13,10,8,96.94,19,72,SmartIoT,v2.0
10-12-2024 19:50,D4720,Smart Meter,20-04-2022,L0377,Miami,South Beach,-37.06301,-176.922555,951,96,58 dB,17.21,8933,27.1,25,Active,16-11-2023,29,0,222,98.07,19,72,DeviceCorp,v2.0
10-12-2024 19:45,D4721,Pollution Sensor,29-12-2020,L0240,Chicago,Lincoln Park,-25.146573,70.966179,951,262,57 dB,48.82,3105,3.8,47,Inactive,16-11-2023,14,7,222,93.14,19,72,SmartIoT,v2.0
10-12-2024 19:16,D4722,Pollution Sensor,25-03-2022,L0885,Houston,Downtown,86.504904,-144.461789,951,48,96 dB,37.38,3105,35.3,29,Under Maintenance,08-07-2023,10,9,222,91.56,19,72,DeviceCorp,v2.1
10-12-2024 20:02,D4723,Public WiFi,14-10-2022,L0923,Houston,Downtown,38.269873,-69.910981,951,137,100 dB,18.51,3105,20.3,93,Under Maintenance,15-06-2024,23,9,444,94.36,19,72,GreenTech,v1.1
10-12-2024 19:19,D4724,Parking Sensor,24-12-2019,L0396,Chicago,Lincoln Park,-5.396839,-16.721027,951,137,73 dB,29.95,3105,11.4,71,Active,16-11-2023,47,6,222,92.69,25,72,DeviceCorp,v1.1
10-12-2024 19:36,D4725,Smart Meter,17-11-2022,L0189,New York,Brooklyn,-31.860293,-64.623936,951,112,61 dB,21.09,1039,-2.9,20,Under Maintenance,26-05-2023,46,6,222,99,19,72,DeviceCorp,v2.0
10-12-2024 19:14,D4726,Pollution Sensor,28-02-2021,L0871,Los Angeles,Downtown,23.06847,70.890024,951,295,71 dB,19.69,3105,6.9,48,Active,16-11-2023,24,5,222,94.06,19,72,UrbanTech,v2.0
10-12-2024 19:44,D4727,Pollution Sensor,29-02-2024,L0151,San Francisco,Financial District,14.995472,-42.741964,951,69,54 dB,25.41,3105,27.1,65,Under Maintenance,20-08-2023,45,8,222,99.31,19,72,GreenTech,v1.1
10-12-2024 19:46,D4728,Traffic Light,30-09-2021,L0548,Los Angeles,Hollywood,38.42485,-77.310703,690,137,99 dB,9.49,3105,36.5,41,Active,16-11-2023,29,1,222,99.02,19,46,DeviceCorp,v1.1
10-12-2024 19:43,D4729,Traffic Light,14-06-2022,L0567,Los Angeles,Hollywood,68.20244,49.942643,106,137,65 dB,39.37,3105,-5.7,45,Inactive,16-11-2023,17,1,222,90.99,19,6,SmartIoT,v1.0
10-12-2024 19:26,D4730,Pollution Sensor,15-09-2023,L0430,Los Angeles,Hollywood,84.138803,51.310422,951,169,85 dB,3.49,3105,15.2,78,Inactive,16-11-2023,32,6,222,95.12,19,72,GreenTech,v2.1
10-12-2024 19:48,D4731,Smart Meter,20-10-2022,L0383,Houston,Downtown,53.579324,56.709922,951,53,100 dB,40.07,1604,32.3,95,Under Maintenance,29-06-2023,26,0,222,91.9,19,72,UrbanTech,v2.0
10-12-2024 19:30,D4732,Smart Meter,08-01-2020,L0995,Miami,Brickell,-11.883782,38.867514,951,40,58 dB,21.31,2792,3.2,100,Inactive,16-11-2023,28,1,222,97.57,19,72,UrbanTech,v1.0
10-12-2024 20:12,D4733,Smart Meter,17-09-2021,L0599,New York,Manhattan,73.91803,23.43152,951,204,73 dB,8.46,3765,-4.8,41,Under Maintenance,01-10-2023,0,1,222,99.51,19,72,UrbanTech,v1.0
10-12-2024 19:52,D4734,Parking Sensor,10-06-2024,L0496,San Francisco,Mission District,-78.522043,-47.637477,951,137,79 dB,22.21,3105,17.8,47,Under Maintenance,15-05-2023,24,4,222,98.04,7,72,SmartIoT,v1.2
10-12-2024 19:18,D4735,Public WiFi,25-05-2024,L0254,San Francisco,Mission District,-39.559883,5.402368,951,137,82 dB,39.65,3105,3.7,47,Active,16-11-2023,5,6,366,99.28,19,72,SmartIoT,v1.2
10-12-2024 19:52,D4736,Pollution Sensor,07-01-2020,L0967,Los Angeles,Downtown,-70.576712,-144.338277,951,59,78 dB,2.31,3105,10.5,74,Inactive,16-11-2023,38,5,222,92.63,19,72,DeviceCorp,v2.1
10-12-2024 19:48,D4737,Parking Sensor,03-05-2024,L0186,San Francisco,Financial District,-63.553029,-51.04309,951,137,99 dB,13.44,3105,1.8,71,Under Maintenance,18-10-2024,21,9,222,98.6,11,72,SmartIoT,v1.0
10-12-2024 19:45,D4738,Smart Meter,20-05-2022,L0251,Seattle,Capitol Hill,35.585706,9.030185,951,83,50 dB,38.09,7659,34.4,64,Active,16-11-2023,21,10,222,96.78,19,72,UrbanTech,v1.2
10-12-2024 19:33,D4739,Public WiFi,08-05-2020,L0784,New York,Brooklyn,23.504873,-129.305043,951,137,51 dB,1.38,3105,33.1,53,Inactive,16-11-2023,40,7,279,99.87,19,72,GreenTech,v1.0
10-12-2024 19:21,D4740,Public WiFi,11-02-2020,L0790,New York,Manhattan,-8.675229,109.831227,951,137,82 dB,32.22,3105,33.3,83,Inactive,16-11-2023,3,10,245,90.55,19,72,SmartIoT,v1.1
10-12-2024 20:05,D4741,Parking Sensor,11-11-2024,L0489,Miami,Brickell,16.636008,-8.560076,951,137,81 dB,46.04,3105,20.2,43,Active,16-11-2023,15,5,222,94.98,28,72,SmartIoT,v1.1
10-12-2024 19:39,D4742,Pollution Sensor,13-12-2020,L0352,New York,Brooklyn,-88.130789,151.816524,951,255,59 dB,13.46,3105,1.7,39,Active,16-11-2023,11,5,222,94.55,19,72,DeviceCorp,v1.0
10-12-2024 19:30,D4743,Public WiFi,12-01-2023,L0334,Houston,Downtown,-81.699331,-55.713704,951,137,79 dB,32.73,3105,6.6,72,Active,16-11-2023,6,8,59,99.81,19,72,DeviceCorp,v1.1
10-12-2024 20:00,D4744,Public WiFi,24-11-2022,L0637,Los Angeles,Hollywood,-4.156984,129.712081,951,137,91 dB,9.39,3105,0.9,49,Inactive,16-11-2023,24,4,109,90.28,19,72,DeviceCorp,v1.2
10-12-2024 19:56,D4745,Smart Meter,08-07-2020,L0052,New York,Manhattan,22.804748,-0.93611,951,282,87 dB,18.96,9057,-6.2,93,Active,16-11-2023,19,1,222,97.37,19,72,GreenTech,v2.1
10-12-2024 19:29,D4746,Traffic Light,21-06-2021,L0128,Chicago,Lincoln Park,-2.079717,137.595684,1696,137,75 dB,27.27,3105,33.7,51,Inactive,16-11-2023,6,8,222,92.32,19,54,GreenTech,v2.1
10-12-2024 20:07,D4747,Traffic Light,20-03-2021,L0915,Chicago,Lincoln Park,-75.626489,35.85635,1678,137,72 dB,38.95,3105,28.8,84,Under Maintenance,30-08-2024,16,5,222,95.3,19,44,SmartIoT,v1.2
10-12-2024 19:14,D4748,Smart Meter,30-01-2023,L0318,Houston,Downtown,5.040343,-125.82527,951,97,55 dB,44.41,7963,-8,67,Active,16-11-2023,22,7,222,93.12,19,72,GreenTech,v2.0
10-12-2024 19:48,D4749,Traffic Light,30-01-2020,L0070,Miami,Brickell,34.025884,8.957913,1966,137,82 dB,13.64,3105,1.6,49,Under Maintenance,27-07-2024,8,9,222,99.34,19,99,GreenTech,v1.1
10-12-2024 19:21,D4750,Pollution Sensor,12-03-2024,L0060,San Francisco,Mission District,13.920387,-9.560895,951,262,86 dB,11.24,3105,-9.4,38,Active,16-11-2023,38,4,222,99.37,19,72,DeviceCorp,v2.0
10-12-2024 19:26,D4751,Pollution Sensor,24-04-2024,L0662,New York,Manhattan,-68.118857,136.839531,951,279,63 dB,35.8,3105,38.9,63,Active,16-11-2023,47,4,222,99.05,19,72,UrbanTech,v2.0
10-12-2024 20:01,D4752,Public WiFi,15-09-2020,L0439,New York,Brooklyn,56.942373,-79.676652,951,137,76 dB,28.03,3105,8.3,81,Under Maintenance,19-11-2023,46,8,222,96.08,19,72,SmartIoT,v1.2
10-12-2024 19:25,D4753,Pollution Sensor,02-07-2021,L0885,Chicago,The Loop,1.178426,-13.239247,951,166,65 dB,40.75,3105,35.7,96,Inactive,16-11-2023,29,0,222,97.06,19,72,UrbanTech,v2.1
10-12-2024 19:57,D4754,Pollution Sensor,30-04-2022,L0396,San Francisco,Mission District,-19.597677,121.746191,951,116,88 dB,41.03,3105,17,79,Inactive,16-11-2023,1,5,222,90.64,19,72,GreenTech,v1.0
10-12-2024 19:54,D4755,Parking Sensor,06-10-2023,L0523,Seattle,Capitol Hill,79.787685,19.70597,951,137,73 dB,11.51,3105,32.8,82,Active,16-11-2023,23,0,222,94.22,7,72,DeviceCorp,v1.0
10-12-2024 19:14,D4756,Smart Meter,05-04-2021,L0098,Houston,Midtown,-38.321983,109.304281,951,66,58 dB,47.12,4000,1.3,63,Active,16-11-2023,12,1,222,91.7,19,72,GreenTech,v2.0
10-12-2024 19:31,D4757,Smart Meter,29-10-2023,L0022,Miami,South Beach,60.798881,158.302833,951,284,100 dB,49.45,6186,27.4,54,Under Maintenance,29-12-2022,26,3,222,93.06,19,72,UrbanTech,v1.1
10-12-2024 20:01,D4758,Pollution Sensor,01-01-2021,L0513,Seattle,Capitol Hill,20.535775,41.962208,951,250,56 dB,23.96,3105,-5.9,23,Under Maintenance,27-02-2023,35,7,222,93.58,19,72,SmartIoT,v1.1
10-12-2024 19:45,D4759,Public WiFi,07-08-2022,L0711,Houston,Midtown,55.505963,-57.923263,951,137,74 dB,27.67,3105,-1.9,47,Inactive,16-11-2023,17,7,149,90.33,19,72,SmartIoT,v1.0
10-12-2024 19:52,D4760,Smart Meter,04-10-2022,L0853,Miami,Brickell,-75.349756,106.855277,951,263,55 dB,40.99,2229,28.2,36,Active,16-11-2023,4,1,222,95.21,19,72,DeviceCorp,v1.0
10-12-2024 19:57,D4761,Parking Sensor,27-02-2020,L0650,Houston,Downtown,-85.47562,42.015435,951,137,71 dB,9.88,3105,6.2,31,Active,16-11-2023,9,6,222,94.82,39,72,GreenTech,v2.0
10-12-2024 19:47,D4762,Traffic Light,26-05-2024,L0219,New York,Manhattan,69.455337,-47.8238,745,137,66 dB,31.03,3105,14,79,Inactive,16-11-2023,25,4,222,99.95,19,14,SmartIoT,v1.2
10-12-2024 19:35,D4763,Parking Sensor,01-01-2024,L0310,Los Angeles,Downtown,-9.504848,55.022519,951,137,90 dB,36.64,3105,38,86,Inactive,16-11-2023,23,10,222,98.42,21,72,DeviceCorp,v1.1
10-12-2024 19:43,D4764,Parking Sensor,08-05-2022,L0010,Houston,Midtown,34.30126,153.193825,951,137,54 dB,45.95,3105,3.5,100,Inactive,16-11-2023,15,9,222,96.86,0,72,SmartIoT,v1.0
10-12-2024 20:06,D4765,Pollution Sensor,17-12-2021,L0830,Houston,Downtown,-47.304567,-77.365696,951,87,56 dB,40.55,3105,0,52,Active,16-11-2023,28,8,222,90.65,19,72,DeviceCorp,v1.1
10-12-2024 19:28,D4766,Public WiFi,29-12-2019,L0846,San Francisco,Financial District,41.785203,-102.565632,951,137,92 dB,11.9,3105,19.9,69,Active,16-11-2023,14,8,170,95.45,19,72,GreenTech,v1.2
10-12-2024 19:32,D4767,Public WiFi,09-04-2020,L0005,Seattle,Pioneer Square,-55.630821,90.291592,951,137,54 dB,34.58,3105,27.5,59,Active,16-11-2023,0,4,488,99.92,19,72,GreenTech,v2.0
10-12-2024 19:18,D4768,Pollution Sensor,12-06-2024,L0138,Chicago,The Loop,-4.766705,73.36811,951,104,56 dB,7.3,3105,20.7,99,Active,16-11-2023,41,1,222,93.96,19,72,GreenTech,v1.0
10-12-2024 19:42,D4769,Public WiFi,04-08-2021,L0692,Miami,Brickell,85.343002,-58.827646,951,137,59 dB,9.93,3105,13.8,67,Under Maintenance,03-01-2023,8,8,108,95.41,19,72,GreenTech,v1.0
10-12-2024 19:33,D4770,Public WiFi,24-11-2022,L0030,Miami,Brickell,-30.719152,38.805428,951,137,62 dB,23.11,3105,16.6,71,Active,16-11-2023,25,8,182,95.78,19,72,UrbanTech,v1.0
10-12-2024 19:43,D4771,Traffic Light,05-11-2021,L0894,San Francisco,Mission District,-17.281016,-69.35601,1182,137,50 dB,24.57,3105,37.5,40,Active,16-11-2023,17,10,222,97.79,19,64,DeviceCorp,v1.0
10-12-2024 19:22,D4772,Parking Sensor,15-08-2024,L0551,Miami,South Beach,-68.646122,41.400202,951,137,68 dB,7.13,3105,10.5,83,Under Maintenance,27-03-2023,48,2,222,94.96,35,72,GreenTech,v2.1
10-12-2024 19:40,D4773,Public WiFi,30-09-2023,L0486,Houston,Midtown,-81.793504,-142.263198,951,137,77 dB,40.76,3105,27.5,61,Inactive,16-11-2023,9,8,238,96.84,19,72,UrbanTech,v1.1
10-12-2024 19:18,D4774,Smart Meter,17-12-2023,L0573,Houston,Midtown,-33.028951,-72.587949,951,76,88 dB,37.29,8592,18.3,99,Inactive,16-11-2023,46,0,222,92.46,19,72,DeviceCorp,v1.2
10-12-2024 20:01,D4775,Public WiFi,03-09-2024,L0696,New York,Brooklyn,-44.730085,33.249896,951,137,73 dB,27.21,3105,39.5,25,Active,16-11-2023,18,0,487,95.96,19,72,DeviceCorp,v1.0
10-12-2024 19:37,D4776,Parking Sensor,06-02-2022,L0940,San Francisco,Financial District,36.929442,143.893311,951,137,64 dB,43.44,3105,-3.5,44,Active,16-11-2023,27,10,222,94.25,15,72,GreenTech,v1.0
10-12-2024 19:54,D4777,Smart Meter,29-07-2023,L0590,Seattle,Capitol Hill,27.526424,91.494347,951,44,71 dB,16.95,801,21,82,Under Maintenance,16-08-2024,15,6,222,99.08,19,72,SmartIoT,v2.0
10-12-2024 19:22,D4778,Pollution Sensor,21-04-2022,L0173,Los Angeles,Downtown,48.940698,-122.169528,951,13,79 dB,25.75,3105,-3.6,89,Active,16-11-2023,23,0,222,96.09,19,72,DeviceCorp,v2.0
10-12-2024 19:25,D4779,Parking Sensor,27-09-2023,L0966,Seattle,Capitol Hill,-83.880495,26.278573,951,137,82 dB,41.61,3105,-5.9,62,Active,16-11-2023,39,4,222,92.37,26,72,UrbanTech,v2.1
10-12-2024 19:37,D4780,Parking Sensor,24-09-2022,L0266,Chicago,The Loop,82.640479,-65.34433,951,137,81 dB,22.84,3105,14.7,31,Inactive,16-11-2023,9,1,222,93.34,7,72,UrbanTech,v2.0
10-12-2024 19:43,D4781,Parking Sensor,04-08-2020,L0969,Miami,South Beach,49.000226,119.301704,951,137,93 dB,1.08,3105,35.8,23,Under Maintenance,01-07-2024,34,10,222,91.83,39,72,SmartIoT,v1.0
10-12-2024 19:42,D4782,Smart Meter,28-05-2023,L0365,Miami,Brickell,15.95623,99.968474,951,159,64 dB,7.45,6317,27.4,35,Inactive,16-11-2023,13,0,222,94.4,19,72,UrbanTech,v2.1
10-12-2024 19:40,D4783,Parking Sensor,20-12-2021,L0223,Chicago,Lincoln Park,1.922537,4.281733,951,137,65 dB,45.82,3105,30.5,78,Under Maintenance,06-11-2023,1,5,222,95.04,46,72,UrbanTech,v1.2
10-12-2024 19:46,D4784,Pollution Sensor,13-05-2021,L0789,Miami,Brickell,70.684616,-23.556153,951,143,76 dB,39.24,3105,-5.1,35,Active,16-11-2023,48,6,222,93.79,19,72,DeviceCorp,v1.2
10-12-2024 19:38,D4785,Public WiFi,07-02-2022,L0280,Los Angeles,Hollywood,67.678849,-77.06465,951,137,51 dB,13.11,3105,19.4,96,Under Maintenance,01-02-2023,0,1,229,98.49,19,72,DeviceCorp,v1.1
10-12-2024 19:54,D4786,Smart Meter,02-11-2024,L0662,Chicago,Lincoln Park,-84.914682,121.154652,951,186,89 dB,26.64,5030,4.4,64,Under Maintenance,12-09-2023,22,4,222,98.06,19,72,GreenTech,v2.0
10-12-2024 19:59,D4787,Traffic Light,13-07-2020,L0098,Los Angeles,Hollywood,-54.191624,-71.073355,1838,137,92 dB,9.76,3105,29.6,80,Active,16-11-2023,0,8,222,90.42,19,93,UrbanTech,v2.1
10-12-2024 19:40,D4788,Public WiFi,04-12-2022,L0278,New York,Manhattan,-13.594813,78.555636,951,137,57 dB,9.85,3105,34.3,65,Inactive,16-11-2023,10,10,338,96.15,19,72,DeviceCorp,v1.1
10-12-2024 20:02,D4789,Public WiFi,27-11-2020,L0572,Seattle,Pioneer Square,-71.114128,-128.769696,951,137,72 dB,39.2,3105,4.2,90,Inactive,16-11-2023,2,2,438,93.63,19,72,DeviceCorp,v1.1
10-12-2024 19:54,D4790,Public WiFi,18-12-2021,L0439,Houston,Downtown,74.282333,123.950741,951,137,78 dB,7.45,3105,19.4,55,Under Maintenance,02-01-2024,3,7,171,98.15,19,72,SmartIoT,v2.1
10-12-2024 19:58,D4791,Smart Meter,09-11-2021,L0512,Houston,Midtown,54.188759,32.707964,951,289,55 dB,38.16,2228,13.5,25,Active,16-11-2023,12,9,222,91.53,19,72,SmartIoT,v1.2
10-12-2024 20:09,D4792,Public WiFi,14-02-2023,L0238,Chicago,The Loop,-45.848202,85.701433,951,137,82 dB,47.88,3105,20.2,48,Active,16-11-2023,8,3,399,99.96,19,72,DeviceCorp,v1.1
10-12-2024 19:50,D4793,Public WiFi,08-12-2021,L0671,San Francisco,Mission District,57.994831,-3.381305,951,137,73 dB,12.35,3105,-9.6,45,Under Maintenance,07-01-2024,34,0,77,97.7,19,72,DeviceCorp,v2.1
10-12-2024 19:36,D4794,Traffic Light,08-06-2020,L0721,Chicago,The Loop,-52.962255,131.061894,441,137,90 dB,35.87,3105,-8.4,83,Active,16-11-2023,25,5,222,90.58,19,34,UrbanTech,v2.1
10-12-2024 19:25,D4795,Traffic Light,25-07-2021,L0108,New York,Brooklyn,39.599597,144.766519,202,137,56 dB,31.52,3105,27.9,60,Active,16-11-2023,40,10,222,99.71,19,14,GreenTech,v1.1
10-12-2024 19:21,D4796,Parking Sensor,01-01-2023,L0728,Seattle,Capitol Hill,-13.625414,-69.238248,951,137,63 dB,41.67,3105,23.7,82,Active,16-11-2023,30,7,222,92.28,40,72,UrbanTech,v1.2
10-12-2024 19:46,D4797,Traffic Light,04-12-2020,L0176,Houston,Downtown,-18.049901,139.833549,950,137,79 dB,38.46,3105,15.1,94,Inactive,16-11-2023,34,3,222,94.4,19,54,DeviceCorp,v2.0
10-12-2024 19:15,D4798,Public WiFi,30-05-2022,L0282,Los Angeles,Downtown,88.761263,-6.743954,951,137,54 dB,31.93,3105,6.3,42,Under Maintenance,17-09-2023,45,3,314,93.68,19,72,GreenTech,v1.1
10-12-2024 19:48,D4799,Traffic Light,11-02-2023,L0415,Chicago,The Loop,62.114097,157.766632,1990,137,50 dB,26.62,3105,25.9,21,Under Maintenance,07-04-2023,48,8,222,99.14,19,48,SmartIoT,v1.0
10-12-2024 19:52,D4800,Pollution Sensor,28-01-2021,L0339,Los Angeles,Downtown,-46.667242,-77.296575,951,229,68 dB,31.47,3105,-2.3,96,Inactive,16-11-2023,5,0,222,99.47,19,72,GreenTech,v2.0
10-12-2024 19:17,D4801,Public WiFi,13-02-2024,L0578,San Francisco,Financial District,-73.530858,142.022344,951,137,89 dB,19.63,3105,6.9,77,Active,16-11-2023,43,9,370,99.82,19,72,SmartIoT,v1.2
10-12-2024 19:17,D4802,Smart Meter,10-06-2021,L0071,New York,Manhattan,74.294034,-151.244314,951,206,52 dB,7.26,9016,-3.2,90,Inactive,16-11-2023,16,2,222,91.41,19,72,SmartIoT,v1.2
10-12-2024 19:55,D4803,Pollution Sensor,17-03-2022,L0001,New York,Manhattan,-15.510626,161.23046,951,64,92 dB,4.34,3105,3.9,89,Under Maintenance,19-06-2024,21,2,222,95.31,19,72,GreenTech,v1.2
10-12-2024 20:10,D4804,Traffic Light,30-11-2021,L0719,Los Angeles,Hollywood,-13.877071,126.382107,282,137,75 dB,42.46,3105,17.6,27,Active,16-11-2023,43,2,222,90.3,19,9,DeviceCorp,v1.1
